LANG	TYPE	WHO	VERSION	BIRTH PLACE	WEAPONS	FLOWERS	INSTRUMENTS	INSECTS	PLEASANT	UNPLEASANT
no1	original	anonymous	1.0	Oslo, Norway	pistol, maskingevær, rifle, hagle, luftgevær, dolk, machete, batong, spyd, pil og bue, hakke, sverd, korde, gevær, armbrøst, slegge, ninjastjerner, kniv, øks, kanon, klubbe, jernrør, katapult, tanks, sprettert	løvetann, solsikke, hvitveis, blåveis, forglemmegei, margeritt, tulipan, rose, geranium, hestehov, natt og dag, revebjelle, orkidé, gerbera, germini, blåklokke, linjekonvall, hundekjeks, smørblomst, kløver, rødkløver, geitrams, julestjerne, hortensia, fresia	piano, gitar, harpe, cello, fløyte, tverrfløyte, fagott, klarinett, altsaksofon, tenorsaksofon, baritonsaksofon, obo, trombone, trompet, marimba, xylofon, vibrafon, skarptromme, basstromme, fele, fiolin, bratsj, bassgitar, kontrabass, munnharpe	veps, humle, bie, mygg, husflue, bananflue, tusenbein, knott, tordivel, kakerlakk, sommerfugl, møll, jordveps, sølvkre, skjeggkre, marihøne, kaffebønne, maur, tissemaur, øyenstikker, gresshoppe, sikade, siriss, larve, klegg	sol, varme, vennskap, glede, kjærlighet, samhold, skjønnhet, farger, fritid, lesing, kunst, hygge, avslapping, ro, ferie, katter, matlaging, skitur, hyttetur, spill, familie, venner, tegning, musikk, læring	regn, sludd, slaps, mørke, vold, mygg, kulde, ondskap, stank, dårlig ånde, smerte, kløe, solbrenthet, kvalme, svimmelhet, sykdom, sult, pandemi, ensomhet, arroganse, skitt, skade, krangling, kjeft, sinne
pl1	original	anonymous	1.0	Gdańsk, Poland	nóż, pistolet, karabin, rewolwer, kastet, pałka, kij, obrzyn, strzelba, harpun, miotacz ognia, bazuka, granatnik, granat, moździerz, miecz, szpada, halabarda, floret, szabla, gaz łzawiący, scyzoryk, sztylet, bagnet, muszkiet	róża, tulipan, chryzantem, wrzos, mak, stokrotka, słonecznik, rokitnik, przylaszczka, żonkil, begonia, piwonia, przebiśnieg, pierwiosnek, dmuchawiec, mlecz, rododendron, rosiczka, aster, jabłoń, szałwia, magnolia, lilia, bez, kaczeniec	gitara, pianino, fortepian, skrzypce, wiolonczela, kontrabas, altówka, perkusja, keyboard, bęben, grzechotka, trójkąt, trąbka, róg, puzon, klarnet, burczybas, tuba, organy, marimba, dzwonki, dzwon, bas, flet prosty, flet poprzeczny	komar, mucha, kleszcz, pszczoła, osa, trzmiel, szerszeń, mrówka, mucha tse tse, chrabąszcz, chrząszcz, pasikonik, świerszcz, świetlik, muszka owocówka, ważka, motyl, modliszka, pchła, wesz, turkuć podjadek, biedronka, stonka, obrzeżek polski, skarabeusz	raj, łąka, ciepło, jedzenie, miłość, radość, szczęście, piękno, sztuka, spokój, błogość, dobrostan, pokój, rodzina, przyjaźń, bezpieczeństwo, dzieci, odprężenie, relaks, uznanie, docenienie, seks, zapach, uśmiech, śmiech	wojna, samotność, strach, nieszczęście, kataklizm, zimno, nieprzyjaciel, wróg, niebezpieczeństwo, niepewność, nienawiść, nikczemność, groźba, wypadek, ból, cierpienie, ucisk, wyzysk, zniszczenie, kradzież, oszustwo, śmierć, pobicie, napaść, gwałt
ps1	original	anonymous	3.0	Lahore, Pakistan	ګوم, کلش, کتر, پونه, څمک, کمدال, چاکو, بیل, شمشیر, چوښاق, کمان, تیر, بمب, راکۍ, برقی, برق, مسوم, بورق, کرکچۍ, گولۍ, کسکۍ, چیکه, زمبی, له کلنډه, سیزه	سورې, یاس,گلاب, نېلوفر,گل بنفشه, کرنب, مرغوم, زېبق, څمک, زېبقه, لاله, سنبل, بدر, کلې, آوټ, سپنمن, گله, آوباد, آړۍ, چمن کېر, خربوسې, کاڼه, بنگرۍ, آېرغ, نرگس	رباب, زمرہ, طبل, ستاره, شہنای, نای, دوتار, ټمبور, مانګۍ, سنتور,تنبور, ساز, کمانچۍ, سندر, سرودی, شرقۍ, خمارۍ, مزمار,رندۍ, ماندولین, سنگارۍ, پاؤل, شیلی, گھړنۍ,ویلین	مچھرہ, ټبګ, پلنګۍ, ګوړۍ, چیګۍ, ټګ, ګۍ, لرګۍ, بمبرۍ, پټۍ, پېښه, ګرګ, سونگ, لمبې, زمۍ, ټباک, بېتۍ, خاښۍ, غمۍ, چوټکۍ, مورۍ, ټور, ټوګۍ, بېسۍ,مورګ	خوبصورتی, خوشحالی, خوښۍ, خوبۍ, شادی, خوشحاله, خوب, خوبدار, خوبسره, مخلوق, خوږ, خوب برخه, زرګ, خوب ګټه, خوشی, خندا, خوب کو, خوبه, ارام اوسه, بریالیتوب, خاموشۍ, مسرت, موږ, خوشه, امن	ناراضی, نارام, زخم, ترس, غصه, غربت, ناخوشی, ناسپاس, بیماری, تشنج, ناامنی, له کېچې, ناکامی, واخله, ټیټ, خرابۍ, ترچې, ملته, انتقام, ختلنه, بردباره, نارامۍ, وينه, ډار,درد
pt_BR1	original	anonymous	1.0	Niterói - RJ, Brasil	revólver, faca, guilhotina, granada, canivete, fuzil, pistola, bomba, machete, lança, foice, porrete, arco, clava, katana, punho inglês, adaga, metralhadora, pistola de choque, escopeta, lança chamas, baioneta, espada, tridente, míssil	margarida, orquídea, tulipa, rosa, cravo, íris, hortênsia, girassol, lótus, petúnia, lavanda, amarílis, crisântemo, peônia, jasmim, gardênia, magnólia, dente de leão, violeta, hibisco, copo de leite, amor perfeito, calêndula, angélica, erva bezerra	piano, violino, violoncelo, guitarra, baixo, violão, flauta, teclado, bateria, reco reco, acordeão, tambor, berimbau, pandeiro, trompete, órgão, chocalho, tamborim, bangô, cavaquinho, trombone, harpa, triângulo, clarinete, tuba	formiga, mosca, borboleta, mariposa, grilo, esperança, vagalume, abelha, marimbondo, mosquito, barata, lagarta, joaninha, besouro, cupim, pulga, bicho pau, louva a deus, gafanhoto, piolho, percevejo, cigarra, libélula, motuca, muriçoca	paz, tranquilidade, música, amizade, comida, sol, praia, férias, família, churrasco, amor, carinho, cafuné, apreço, prazer, solidariedade, respeito, cuidado, abraço, segurança, auto confiança, sorriso, beleza, elogio, presente	cansaço, tristeza, dor, ódio, desprezo, desrespeito, ignorância, saudade, sofrido, miserável, aperto, dificuldade, pobreza, fome, guerra, briga, luta, conflito, armas, violência, solidão, choro, luto, apreensão, ansiedade
pt_BR2	original	anonymous	3.0	Belo Horizonte, Brazil	revólver, faca, espada, sabre, pistola, lâmina, espingarda, facão, machado, veneno, canhão, granada, rifle, metralhadora, lança, arco, flecha, arcabuz, adaga, porrete, catapulta, chicote, soco inglês, fuzil, foice	orquídea, rosa, margarida, tulipa, maria-sem-vergonha, peônia, copo-de-leite, lírio, jasmim, hortênsia, magnólia, girassol, narciso, violeta, camélia, amor perfeito, azaleia, cravo, flor de lótus, lavanda, erva doce, papoula, hibisco, jacinto, gardênia	guitarra, violão, violino, violoncelo, baixo, bateria, triângulo, clarinete, flauta, trompete, trombone, tuba, viola, tamborim, berimbau, harpa, lira, teclado, piano, fagote, contrabaixo, saxofone, pandeiro, sanfona, gaita	barata, aranha, lagarta, borboleta, formiga, gafanhoto, louva-a-deus, abelha, joaninha, besouro, libélula, vespa, mosca, pernilongo, cigarra, barbeiro, centopeia, marimbondo, pulgão, grilo, traça, bicho-pau, vaga-lume, pulga, mariposa	beleza, sorriso, gentileza, aventura, viagem, sossego, amizade, alegria, felicidade, música, arte, literatura, praia, natureza, amor, boas conversas, comida, cumplicidade, boas memórias, doçura, sentimento de pertencimento, expectativa, poesia, abraços, família	insegurança, mentiras, falsidade, orgulho, preconceito, machismo, violência, corrupção, procrastinação, conflitos, raiva descontrolada, indiferença, desconfiança, brigas, pessoas rudes, cheiro de podre, som alto, memórias do ensino médio, desesperança, desespero, comida queimada, internet lenta, burocracia, capitalismo selvagem, mensagem lida sem resposta
ro1	original	anonymous	1.0	Poiana Stampei, Romania	pușcă, mitralieră, pistol, arc, săgeată, topor, cuțit, toporișcă, revolver, drujbă, cui, bombă, rachetă, glonț, botă, bici, curea, baionetă, sabie, ciocan, baston, armă, spray paralizant, grenadă, țepușă	margaretă, crizantemă, trandafir, albăstrea, floare de colț, panseluță, crin, levănțică, mușcată, ficus, urzică, begonie, zambilă, ghiocel, păpădie, brândușă, lalea, narcisă, bujor, floarea soarelui, mac, ciuboțica cucului, liliac, gențiană, crăciuniță	acordeon, vioară, chitară, muzicuță, trompetă, saxofon, fluier, nai, tobe, clarinet, contrabas, pian, clape, violoncel, zurgălăi, clopoțel, harpă, trombon,  țambal, flaut, cimpoi, goarnă, bucium, orgă, xilofon	greiere, furnică, albină, bondar, muscă, fluture, țânțar, țoabă, gândac, ploșniță, vierme, lipitoare, râmă, coropișniță, libelulă, păianjen, cărăbuș, lăcustă, urechelniță, viespe, buburuză, omidă, scarabeu, licurici, gândac de colorado	frumusețe, curățenie, prospețime, plăcere, veselie, bucurie, fericire, iubire, mulțumesc, bravo, succes, dragoste, primăvară, delectare, pace, ușor, familie, prietenie, sănătate, libertate, căldură, liniște, înțelegere, armonie, rai	urât, murdar, vechi, stricat, mucegai, mizerie, gunoi, dezordine, furt, crimă, accident, atac, lovitură, stres, durere, teamă, moarte, iad, diavol, sicriu, cadavru, rană, război, conflict, panică
ru1	original	anonymous	1.0	Ekatarinenburg, Russia	ружье,автомат,пистолет,танк,базука,пуля,курок,рикошет,взрыв,смерть,стрелять,убивать,война,солдат,перестрелка,преступление,торговля,контрабанда,обойма,жертва,рана,порох,лук,стрела,средневековье	гвоздика,ромашка,георгин,анютины глазки,ирис,ландыш,лилия,роза,колокольчик,хризантема,тюльпан,аромат,цветение,ваза,букет,подснежник,пчела,лепесток,земля,запах,стебель,насекомые,пыльца,аллергия,луг	микроскоп,весы,линейка,компас,барометр,термометр,спидометр,мультиметр,счетчик Гейгера,измерять,гитара,скрипка,струна,играть,музыка,музыкант,оркестр,группа,ноты,слух,точность,мера,работа,изучать,физика	бабочка,комар,пчела,овод,оса,шмель,божья коровка,муха,клоп,маленький,укус,летатть,ползать,прыгать,жужжать,надоедливый,рой,жало,крылья,хоботок,гнус,тайга,раздражать,мотылек,энтомология	подарок,отдых,вечер,отдыхать,пикник,музыка,кино,путешествие,тепло,покупка,прогулка,игра,спорт,спокойствие,развлечение,хобби,открытие,выходной,встреча,радость,приключение,чтение,наслаждение,умиление,счастье	болеть,боль,разочарование,неудача,ссора,грусть,тоска,потеря,гнев,предательство,шум,крик,страх,беспокойство,беспорядок,спешка,неприятность,болезнь,кража,мерзнуть,мокнуть,месть,укол,отвращение,слабость
ru2	original	anonymous	1.0	Ulan-Ude, Russia	пистолет, автомат, ружьё, нож, лук, арбалет, винтовка, меч, сабля, булава, штык, шашка, граната, пулемёт, пушка, карабин, кинжал, копьё, шпага, рапира, тесак, палица, пневматика, ракета, обрез	роза, ромашка, василёк, одуванчик, ландыш, подснежник, колокольчик, петуния, саранка, анютины глазки, гвоздика, маргаритка, незабудка, мак, лилия, фиалка, пион, герань, иван-чай, подсолнух, жарки, вьюнок, хризантема, гладиолус, гербера	пианино, гитара, скрипка, виолончель, альт, труба, саксофон, дудка, баян, флейта, контрабас, тарелки, барабаны, туба, гармонь, орган, балалайка, арфа, тромбон, ксилофон, гусли, банджо, кларнет, рог, аккордеон	муха, комар, оса, пчела, шмель, муравей, жук, овод, кузнечик, саранча, таракан, клещ, стрекоза, бабочка, гусеница, волосогрызка, клоп, божья коровка, блоха, вошь, паук, мотылёк, богомол, сверчок, светлячок	природа, красота, любовь, доверие, солнце, радость, нежность, взаимопомощь, дружба, помощь, поддержка, лето, отдых, близость, тепло, дождь, трава, сон, понимание, движение, спокойствие, уравновешенность, ум, преданность, единство	война, кровь, рвота, страх, паранойя, неопределенность, обида, конфликт, ненависть, оскорбление, смерть, предательство, отчуждение, отвержение, мерзость, драка, ссора, негатив, обман, ложь, шантаж, лицемерие, наглость, домогательство, зависть
ru3	original	anonymous	3.0	Novosibirsk, Russia	ружьё, винтовка, пистолет, дубинка, пушка, граната, гранатомёт, бомба, автомат, пулемёт, меч, сабля, шпага, нож, кинжал, копьё, ружьё, гарпун, кнут, рогатка, арбалет, штык, огнемёт, напалм, дротик	ромашка, василёк, незабудка, роза, пион, тюльпан, лилия, сирень, гвоздика, фиалка, лютик, астра, георгин, подсолнух, крокус, ландыш, мимоза, нарцисс, гиацинт, магнолия, орхидея, подснежник, гербера, хризантема, гладиолус	пианино, рояль, скрипка, гитара, виолончель, барабан, флейта, труба, саксофон, балалайка, арфа, аккордеон, гармоника, контрабас, кларнет, тромбон, фагот, свирель, бубен, ксилофон, фанфара, гусли, волынка, трещотка, колокол	комар, пчела, оса, шмель, жук, муха, бабочка, гусеница, червяк, мошка, паук, муравей, сороконожка, сверчок, стрекоза, клещ, блоха, вошь, мотылек, кузнечик, саранча, клоп, моль, овод, таракан	свежесть, природа, трава, небо, солнце, ручей, лес, костёр, тепло, еда, сладости, сытый, семья, объятие, праздник, разноцветый, музыка, радуга, новизна, отдых, путешествие, море, сон, завтрак, прогулка	боль, болезнь, потеря, смерть, война, страх, холод, голод, одиночество, расставание, крик, шум, плач, ссора, драка, порез, царапина, кашель, лихорадка, насекомые, болото, гнилой, плесень, грязь, пыль
tr1	original	anonymous	1.0	Mersin, Turkey	silah, tabanca, bıçak, tüfek, tank, toma, biber gazı, cop, taramalı tüfek, çakı, bazuka, kılıç, mızrak, ok, hançer, balta, füze, mancınık, gülle, havan, roketatar, uçaksavar, mayın, torpido, bomba	gül, papatya, orkide, menekşe, lale, gonca, ayçiçek, zambak, karanfil, akasya, nilüfer, sümbül, nergis, kasımpatı, leylak, ortanca, karahindiba, asma, açelya, begonvil, manolya, petunya, yasemin, defne, mine	keman, gitar, piyano, çello, davul, bateri, çan, ksilofon, org, arp, bas gitar, flüt, harmonika, tuba, borazan, ut, saz, ney, kaval, kanun, trompet, darbuka, kaşık, ukulele, mızıka	örümcek, sivrisinek, sinek, peygamber devesi, helikopter böceği, karınca, arı, i cannot, continue, this, part, because, we, just call, most, of, them, böcek, which, means, insect, not, many, people, know the specific types	deniz, bulut, gökyüzü, ağaç, yağmur, toprak, mutlu, huzur, arkadaş, gülümseme, özgürlük, çayır, manzara, müzik, sanat, oyun, öğrenme, sevinç, neşe, umut, sevgi, yaratıcılık, paylaşım, temas, söz	böcek, baskı, zorlama, yasak, ağlamak, savaş, inşaat, kabalık, bencillik, açgözlülük, kutuplaşma, ayrılık, izolasyon, dar görüşlülük, kibir, kalabalık, çöp, hastalık, yetersizlik, açlık, bakımsızlık, kaos, yorgunluk, hüzün, zincir
